word,uni_prob,bi_prob,bi_prob_smoothed,pos_uni_score,pos_uni_score_smoothed,pos_bi_score,pos_bi_score_smoothed
i i u,-5.458045211,-9.716298044,-9.712631628,1.421398999262799,1.4213955146475994,1.0543005033298967,1.0542856724171374
o o u,-8.66459539,-6.937310531,-6.937733795,1.2045195218471845,1.2045361909644376,1.0288210276981868,1.0288218676180647
o u u,-8.081398846,-5.490735386,-5.491730536,1.252209606225535,1.2522218293366933,1.0768947250630416,1.0768547569009752
o u u,-8.081398846,-5.490735386,-5.491730536,1.252209606225535,1.2522218293366933,1.0768947250630416,1.0768547569009752
u o u,-8.081398846,-9.288788553,-9.284306274,1.2003306063620067,1.2003476610923949,1.0229588301316397,1.0229640393234731
u u u,-7.498202303,-5.75965832,-5.760397811,1.2480206907403573,1.2480332994646506,1.0792605821326422,1.079218850626228
u u u,-7.498202303,-5.75965832,-5.760397811,1.2480206907403573,1.2480332994646506,1.0792605821326422,1.079218850626228
e i u,-5.778385953,-8.861205533,-8.857626847,1.494336763947019,1.4943265650020134,1.0747540952370338,1.0747240196477705
i e u,-5.778385953,-9.315658457,-9.315004211,1.4129728186651578,1.412970119597956,1.031504813493773,1.0315068663382794
u o u,-8.081398846,-9.288788553,-9.284306274,1.2003306063620067,1.2003476610923949,1.0229588301316397,1.0229640393234731
o o u,-8.66459539,-6.937310531,-6.937733795,1.2045195218471845,1.2045361909644376,1.0288210276981868,1.0288218676180647
